sit_uid,sit_lid,sit_type,sit_name,sit_isalpine,sit_nearby,sit_reg_municipalityid,sit_reg_countyid,sit_reg_provinceid,sit_geort90lat,sit_geort90lon,sit_geowgs84lat,sit_geowgs84lon,sit_geosweref99lat,sit_geosweref99lon,sit_geoaltitude,sit_comment,sit_modifiedtime,sit_usr_modifiedbyid,sit_isdeleted,sit_sjvabo,sit_sjvtuva,sit_ispublic,sit_typ_datasourceid,sit_isactive
2835,2835,T,Hornsåsens gravfält,f,Strömsholm,271,13,39,6597730,1526960biogeo,2019-12-06 15:03:43.989704+01,11,ft,55,t
970,970,P,Bolinderstrands strandpromenad,f,Järfälla,59,11,38,6594390,1612809,59.45482,17.79437,6594026,658390,,"ungefärlig plats, frågat om koordinater 1110",2018-10-10 08:07:15.397934+02,11,ft,54,t
1192,1192,T,Lilla Mosshult S slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1193,1193,T,Lilla Mosshult S transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1194,1194,T,Lövåsen slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1195,1195,T,Lövåsen transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1196,1196,T,Mariedamm Ö-ut slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1197,1197,T,Mariedamm Ö-ut transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1198,1198,T,N Vedevåg slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1199,1199,T,N Vedevåg transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1200,1200,T,Nedragården slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1201,1201,T,Nedragården transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1202,1202,T,Nordansjö slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1203,1203,T,Nordansjö transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1204,1204,T,Norra Lövfallet slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1205,1205,T,Norra Lövfallet transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1206,1206,T,NV Bråten slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1207,1207,T,NV Bråten transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1208,1208,T,Ormesta slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1209,1209,T,Ormesta transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1210,1210,T,"Prästgårdsviken, Skävesund slinga",f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1211,1211,T,"Prästgårdsviken, Skävesund transekter",f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1212,1212,T,Rostorp slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1213,1213,T,Rostorp transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1214,1214,T,Skävesund - Skävesundsviken slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1215,1215,T,Skävesund - Skävesundsviken transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1216,1216,T,Skävesund SO slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1217,1217,T,Skävesund SO transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
2847,2847,T,Langas,t,Saltoluokta,338,21,53,7486264,1610817"",2019-12-06 15:03:43.989704+01,11,ft,54,t
2848,2848,T,Satisjaure - Kirjaluokta,t,Saltoluokta,338,21,53,7483220,1628340"",2019-12-06 15:03:43.989704+01,11,ft,54,t
2849,2849,T,Ruttjebäcken,t,Hemavan,322,20,51,7306297,1452521"",2019-12-06 15:03:43.989704+01,11,ft,54,t
2850,2850,T,Umasjö,t,Hemavan,322,20,51,7321083,1468414"",2019-12-06 15:03:43.989704+01,11,ft,54,t
2851,2851,T,Rödingsnäset,t,Hemavan,322,20,51,7308619,1449608"",2019-12-06 15:03:43.989704+01,11,ft,54,t
2852,2852,T,Själsö,f,Visby,144,6,31,6399380,1651931"",2019-12-06 15:03:43.989704+01,11,ft,54,t
2853,2853,T,"Botaniska trädgården, Visby",f,Visby,144,6,31,6393734,1648624"",2019-12-06 15:03:43.989704+01,11,ft,54,t
2854,2854,T,"Alnäsaudden, Fårö",f,Fårö,144,6,31,6428230,1700975"",2019-12-06 15:03:43.989704+01,11,ft,54,t
2855,2855,T,"Storskäret, Uppland",f,Forsmark,88,12,38,6697220,1634398"",2019-12-06 15:03:43.989704+01,11,ft,54,t
2856,2856,T,Carlshöjdsskolan,f,Umeå,320,20,48,7084084,1722984"",2019-12-06 15:03:43.989704+01,11,ft,54,t
2857,2857,T,Grinduga Fjärilsvägen,f,Gävle,296,17,42,6722877,1582020"",2019-12-06 15:03:43.989704+01,11,ft,54,t
2858,2858,P,Önneberg Lars Nils,f,Alfta,293,17,43,6806973,1515582"",2019-12-06 15:03:43.989704+01,11,ft,54,t
638,638,T,Hult,f,Gillberga,253,15,40,6580730,1329547,59.31292,12.81164,"Inventering av område på uppdrag av Trafikverket (Mats Lindqvist), det handlar om avsnitt av vägar som är utpekade som ""artrik vägkant"". Rapporterat på AP som Hult västra och östra där västra utgör segment 1 och östra segment 2. ",2019-12-16 18:12:11.942325+01,11,ft,67,t
423,423,P,Flylidenvägen 27,f,Stenkullen,201,9,33,6411298,1292788,57.7783,12.321698.4262,"",2019-12-06 17:43:44.756816+01,11,ft,54,f
14,14,P,Lyngby skola 182,f,Staffanstorp,172,1,26,6166012,1344080,55.59854,13.3315730.111094,"",2018-02-11 17:40:03.735524+01,1,ft,54,t
1218,1218,T,Skävesundsviken - Skävesundsviken transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1222,1222,T,Sommarbacken transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1223,1223,T,Suttarboda N slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1224,1224,T,Suttarboda N transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1225,1225,T,Suttarboda S slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1226,1226,T,Suttarboda S transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1227,1227,T,Suttarboda slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1228,1228,T,Suttarboda transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1229,1229,T,Svenshyttan N-ut slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1230,1230,T,Svenshyttan N-ut transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1231,1231,T,Svenshyttan slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1232,1232,T,Svenshyttan transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1233,1233,T,"Syd Ormesta, Haga slinga",f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1234,1234,T,"Syd Ormesta, Haga transekter",f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1235,1235,T,SÖ Garphyttans NP slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1236,1236,T,SÖ Garphyttans NP transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1237,1237,T,Södra Östervik slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1238,1238,T,Södra Östervik transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1239,1239,T,Träntorp SO slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1240,1240,T,Träntorp SO transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1241,1241,T,Träntorp SV slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1242,1242,T,Träntorp SV transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1243,1243,T,Undebotten slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1244,1244,T,Undenebotten S slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1245,1245,T,Undenebotten S transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1246,1246,T,Undenebotten V slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1247,1247,T,Undenebotten V transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1248,1248,T,V om Stoltsberg slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1249,1249,T,V om Stoltsberg transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1250,1250,T,Valåsen NO slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1251,1251,T,Valåsen NO transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1252,1252,T,Valåsen NV slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1253,1253,T,Vedevåg V slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1254,1254,T,Vedevåg V transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1255,1255,T,"Vedevåg, Katrineberg slinga",f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1256,1256,T,"Vedevåg, Katrineberg transekter",f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1257,1257,T,"Vedevåg, reningsverket slinga",f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1258,1258,T,"Vedevåg, reningsverket transekter",f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1259,1259,T,Västgöthyttefors slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1260,1260,T,Västgöthyttefors transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1261,1261,T,Ö om Axsjön slinga,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1262,1262,T,Ö om Axsjön transekter,f14,"",2018-07-09 16:52:20.419506+02,11,ft,65,t
1263,1263,T,Bergåsa slinga,f2,"",2018-07-09 16:52:20.419506+02,11,ft,62,t
1264,1264,T,Bergåsa transekter,f2,"",2018-07-09 16:52:20.419506+02,11,ft,62,t
1265,1265,T,Boafall-Pieboda slinga,f2,"",2018-07-09 16:52:20.419506+02,11,ft,62,t
1266,1266,T,Boafall-Pieboda transekter,f2,"",2018-07-09 16:52:20.419506+02,11,ft,62,t
1267,1267,T,Brännarebygden slinga,f2,"",2018-07-09 16:52:20.419506+02,11,ft,62,t
1268,1268,T,Brännarebygden transekter,f2,"",2018-07-09 16:52:20.419506+02,11,ft,62,t
1269,1269,T,Buggamåla slinga,f2,"",2018-07-09 16:52:20.419506+02,11,ft,62,t
1270,1270,T,Buggamåla transekter,f2,"",2018-07-09 16:52:20.419506+02,11,ft,62,t
1271,1271,T,Bälganet V slinga,f2,"",2018-07-09 16:52:20.419506+02,11,ft,62,t
1272,1272,T,Bälganet V transekter,f2,"",2018-07-09 16:52:20.419506+02,11,ft,62,t
1273,1273,T,Bälganet Ö slinga,f2,"",2018-07-09 16:52:20.419506+02,11,ft,62,t
1274,1274,T,Bälganet Ö transekter,f2,"",2018-07-09 16:52:20.419506+02,11,ft,62,t
1275,1275,T,Bökevik slinga,f2,"",2018-07-09 16:52:20.419506+02,11,ft,62,t
1276,1276,T,Bökevik transekter,f2,"",2018-07-09 16:52:20.419506+02,11,ft,62,t
1277,1277,T,Gröngölsmåla slinga,f2,"",2018-07-09 16:52:20.419506+02,11,ft,62,t
1278,1278,T,Gröngölsmåla transekter,f2,"",2018-07-09 16:52:20.419506+02,11,ft,62,t
1283,1283,T,Haraldsmåla slinga,f2,"",2018-07-09 16:52:20.419506+02,11,ft,62,t
1284,1284,T,Haraldsmåla transekter,f2,"",2018-07-09 16:52:20.419506+02,11,ft,62,t
1285,1285,T,Hermansmåla Norra slinga,f2,"",2018-07-09 16:52:20.419506+02,11,ft,62,t
1286,1286,T,Hermansmåla Norra transekter,f2,"",2018-07-09 16:52:20.419506+02,11,ft,62,t
1287,1287,T,Hermansmåla Södra slinga,f2,"",2018-07-09 16:52:20.419506+02,11,ft,62,t
598,598,P,Käldänget,f,Garda,89,6,31,6357706,1668902,57.31382,18.6085714.514105,"",2019-12-06 17:43:44.756816+01,11,ft,54,f
1279,1279,T,Hallsberg V-ut slinga,f2,Duplicate of sites from sit_reg_province=14,2019-12-12 15:07:24.189832+01,11,tt,62,f
1280,1280,T,Hallsberg V-ut transekter,f2,Duplicate of sites from sit_reg_province=14,2019-12-12 15:07:24.189832+01,11,tt,62,f
854,854,T,Torsbergsvägen,f,Ullerud,244,15,40,6618130,1373519,59.66382,13.56093,Från AP. Vet inte om detta är en slinga eller en punktlokal. ,2019-12-16 18:12:11.942325+01,11,ft,55,t
257,257,P,Salladsgången 22,f,Göteborg,219,9,33,6402396,1268902,57.68693,11.929626.227365,"",2019-12-12 15:07:24.189832+01,11,ft,54,f
1281,1281,T,Handberga slinga,f2,Duplicate of sites from sit_reg_province=14,2019-12-12 15:07:24.189832+01,11,tt,62,f
1282,1282,T,Handberga transekter,f2,Duplicate of sites from sit_reg_province=14,2019-12-12 15:07:24.189832+01,11,tt,62,f
1289,1289,T,Herrfallsäng slinga,f2,Duplicate of sites from sit_reg_province=14,2019-12-12 15:07:24.189832+01,11,tt,62,f
1290,1290,T,Herrfallsäng transekter,f2,Duplicate of sites from sit_reg_province=14,2019-12-12 15:07:24.189832+01,11,tt,62,f
1308,1308,T,Katrineberg transekter,f2,Duplicate of sites from sit_reg_province=14,2019-12-12 15:07:24.189832+01,11,tt,62,f
1309,1309,T,Labbetorp slinga,f2,Duplicate of sites from sit_reg_province=14,2019-12-12 15:07:24.189832+01,11,tt,62,f
1310,1310,T,Labbetorp transekter,f2,Duplicate of sites from sit_reg_province=14,2019-12-12 15:07:24.189832+01,11,tt,62,f
1311,1311,T,Laggarhälla N slinga,f2,Duplicate of sites from sit_reg_province=14,2019-12-12 15:07:24.189832+01,11,tt,62,f
1312,1312,T,Laggarhälla N transekter,f2,Duplicate of sites from sit_reg_province=14,2019-12-12 15:07:24.189832+01,11,tt,62,f
1313,1313,T,Laggarhälla S slinga,f2,Duplicate of sites from sit_reg_province=14,2019-12-12 15:07:24.189832+01,11,tt,62,f
1314,1314,T,Laggarhälla S transekter,f2,Duplicate of sites from sit_reg_province=14,2019-12-12 15:07:24.189832+01,11,tt,62,f
1315,1315,T,Laggarhälla slinga,f2,Duplicate of sites from sit_reg_province=14,2019-12-12 15:07:24.189832+01,11,tt,62,f
